date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:21:34	3193/3193	---M-Z	200	added ('OK')	text/html	etag:%22c79-494035adba740%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/generate.css.header.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/generate.css.header.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:35	2849/2849	---M-Z	200	added ('OK')	text/html	etag:%22b21-494035adba740%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/rootid.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/rootid.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:35	2348/2348	---M-Z	200	added ('OK')	text/html	etag:%2292c-494035adba740%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/suppress.navigation.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/suppress.navigation.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:36	2446/2446	---M-Z	200	added ('OK')	text/html	etag:%2298e-494035aeae980%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/suppress.header.navigation.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/suppress.header.navigation.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:36	2395/2395	---M-Z	200	added ('OK')	text/html	etag:%2295b-494035aeae980%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/suppress.footer.navigation.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/suppress.footer.navigation.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:36	2287/2287	---M-Z	200	added ('OK')	text/html	etag:%228ef-494035aeae980%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/header.rule.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/header.rule.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:36	2211/2211	---M-Z	200	added ('OK')	text/html	etag:%228a3-494035aeae980%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/footer.rule.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/footer.rule.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:37	2431/2431	---M-Z	200	added ('OK')	text/html	etag:%2297f-494035aeae980%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/id.warnings.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/id.warnings.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:37	2646/2646	---M-Z	200	added ('OK')	text/html	etag:%22a56-494035aeae980%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/inherit.keywords.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/inherit.keywords.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:37	2480/2480	---M-Z	200	added ('OK')	text/html	etag:%229b0-494035aeae980%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/make.single.year.ranges.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/make.single.year.ranges.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:38	2766/2766	---M-Z	200	added ('OK')	text/html	etag:%22ace-494035aeae980%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/make.year.ranges.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/make.year.ranges.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:38	3210/3210	---M-Z	200	added ('OK')	text/html	etag:%22c8a-494035aeae980%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/author.othername.in.middle.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/author.othername.in.middle.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:38	2874/2874	---M-Z	200	added ('OK')	text/html	etag:%22b3a-494035afa2bc0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/blurb.on.titlepage.enabled.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/blurb.on.titlepage.enabled.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:39	2575/2575	---M-Z	200	added ('OK')	text/html	etag:%22a0f-494035afa2bc0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/contrib.inline.enabled.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/contrib.inline.enabled.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:39	2607/2607	---M-Z	200	added ('OK')	text/html	etag:%22a2f-494035afa2bc0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/editedby.enabled.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/editedby.enabled.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:40	2620/2620	---M-Z	200	added ('OK')	text/html	etag:%22a3c-494035afa2bc0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/abstract.notitle.enabled.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/abstract.notitle.enabled.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:40	3284/3284	---M-Z	200	added ('OK')	text/html	etag:%22cd4-494035afa2bc0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/othercredit.like.author.enabled.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/othercredit.like.author.enabled.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:40	5289/5289	---M-Z	200	added ('OK')	text/html	etag:%2214a9-494035b096e00%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/generate.legalnotice.link.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/generate.legalnotice.link.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:40	4125/4125	---M-Z	200	added ('OK')	text/html	etag:%22101d-494035b096e00%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/generate.revhistory.link.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/generate.revhistory.link.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:41	5661/5661	---M-Z	200	added ('OK')	text/html	etag:%22161d-494035b096e00%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/html.head.legalnotice.link.types.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/html.head.legalnotice.link.types.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:41	3672/3672	---M-Z	200	added ('OK')	text/html	etag:%22e58-494035b18b040%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/html.head.legalnotice.link.multiple.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/html.head.legalnotice.link.multiple.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:41	2702/2702	---M-Z	200	added ('OK')	text/html	etag:%22a8e-494035b18b040%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/funcsynopsis.decoration.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/funcsynopsis.decoration.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:41	2784/2784	---M-Z	200	added ('OK')	text/html	etag:%22ae0-494035b18b040%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/funcsynopsis.style.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/funcsynopsis.style.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:42	2482/2482	---M-Z	200	added ('OK')	text/html	etag:%229b2-494035b18b040%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/function.parens.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/function.parens.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:42	3010/3010	---M-Z	200	added ('OK')	text/html	etag:%22bc2-494035b18b040%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/refentry.generate.name.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/refentry.generate.name.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:42	3059/3059	---M-Z	200	added ('OK')	text/html	etag:%22bf3-494035b27f280%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/refentry.generate.title.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/refentry.generate.title.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:43	3071/3071	---M-Z	200	added ('OK')	text/html	etag:%22bff-494035b27f280%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/refentry.xref.manvolnum.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/refentry.xref.manvolnum.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:43	2534/2534	---M-Z	200	added ('OK')	text/html	etag:%229e6-494035b27f280%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/citerefentry.link.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/citerefentry.link.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:43	2395/2395	---M-Z	200	added ('OK')	text/html	etag:%2295b-494035b27f280%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/refentry.separator.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/refentry.separator.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:44	2526/2526	---M-Z	200	added ('OK')	text/html	etag:%229de-494035b27f280%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/refclass.suppress.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/refclass.suppress.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:44	2696/2696	---M-Z	200	added ('OK')	text/html	etag:%22a88-494035b27f280%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/default.table.width.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/default.table.width.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:44	2551/2551	---M-Z	200	added ('OK')	text/html	etag:%229f7-494035b27f280%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/nominal.table.width.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/nominal.table.width.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:45	2411/2411	---M-Z	200	added ('OK')	text/html	etag:%2296b-494035b27f280%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/table.borders.with.css.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/table.borders.with.css.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:45	2762/2762	---M-Z	200	added ('OK')	text/html	etag:%22aca-494035b27f280%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/table.cell.border.style.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/table.cell.border.style.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:45	2937/2937	---M-Z	200	added ('OK')	text/html	etag:%22b79-494035b3734c0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/table.cell.border.thickness.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/table.cell.border.thickness.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:45	3153/3153	---M-Z	200	added ('OK')	text/html	etag:%22c51-494035b3734c0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/table.cell.border.color.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/table.cell.border.color.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:46	2450/2450	---M-Z	200	added ('OK')	text/html	etag:%22992-494035b3734c0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/table.frame.border.style.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/table.frame.border.style.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:46	2484/2484	---M-Z	200	added ('OK')	text/html	etag:%229b4-494035b3734c0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/table.frame.border.thickness.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/table.frame.border.thickness.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:46	2426/2426	---M-Z	200	added ('OK')	text/html	etag:%2297a-494035b3734c0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/table.frame.border.color.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/table.frame.border.color.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:47	2368/2368	---M-Z	200	added ('OK')	text/html	etag:%22940-494035b3734c0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/default.table.frame.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/default.table.frame.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:47	2402/2402	---M-Z	200	added ('OK')	text/html	etag:%22962-494035b3734c0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/html.cellspacing.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/html.cellspacing.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:47	2329/2329	---M-Z	200	added ('OK')	text/html	etag:%22919-494035b3734c0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/html.cellpadding.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/html.cellpadding.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:48	4532/4532	---M-Z	200	added ('OK')	text/html	etag:%2211b4-494035b3734c0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/qanda.defaultlabel.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/qanda.defaultlabel.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:48	2852/2852	---M-Z	200	added ('OK')	text/html	etag:%22b24-494035b3734c0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/qanda.inherit.numeration.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/qanda.inherit.numeration.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:48	2902/2902	---M-Z	200	added ('OK')	text/html	etag:%22b56-494035b467700%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/qanda.in.toc.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/qanda.in.toc.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:49	2506/2506	---M-Z	200	added ('OK')	text/html	etag:%229ca-494035b467700%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/qanda.nested.in.toc.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/qanda.nested.in.toc.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:49	3104/3104	---M-Z	200	added ('OK')	text/html	etag:%22c20-494035b467700%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/target.database.document.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/target.database.document.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:49	2817/2817	---M-Z	200	added ('OK')	text/html	etag:%22b01-494035b467700%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/targets.filename.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/targets.filename.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:50	3039/3039	---M-Z	200	added ('OK')	text/html	etag:%22bdf-494035b467700%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/olink.base.uri.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/olink.base.uri.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:50	3208/3208	---M-Z	200	added ('OK')	text/html	etag:%22c88-494035b467700%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/use.local.olink.style.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/use.local.olink.style.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:50	3315/3315	---M-Z	200	added ('OK')	text/html	etag:%22cf3-494035b467700%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/current.docid.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/current.docid.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:50	6466/6466	---M-Z	200	added ('OK')	text/html	etag:%221942-494035b467700%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/olink.doctitle.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/olink.doctitle.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:51	2557/2557	---M-Z	200	added ('OK')	text/html	etag:%229fd-494035b55b940%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/olink.debug.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/olink.debug.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:51	2614/2614	---M-Z	200	added ('OK')	text/html	etag:%22a36-494035b55b940%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/olink.properties.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/olink.properties.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:51	5028/5028	---M-Z	200	added ('OK')	text/html	etag:%2213a4-494035b55b940%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/olink.lang.fallback.sequence.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/olink.lang.fallback.sequence.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:52	4568/4568	---M-Z	200	added ('OK')	text/html	etag:%2211d8-494035b55b940%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/insert.olink.page.number.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/insert.olink.page.number.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:52	4418/4418	---M-Z	200	added ('OK')	text/html	etag:%221142-494035b55b940%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/insert.olink.pdf.frag.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/insert.olink.pdf.frag.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:52	4782/4782	---M-Z	200	added ('OK')	text/html	etag:%2212ae-494035b55b940%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/prefer.internal.olink.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/prefer.internal.olink.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:52	2404/2404	---M-Z	200	added ('OK')	text/html	etag:%22964-494035b55b940%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/link.mailto.url.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/link.mailto.url.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:53	2436/2436	---M-Z	200	added ('OK')	text/html	etag:%22984-494035b55b940%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/ulink.target.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/ulink.target.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:54	2366/2366	---M-Z	200	added ('OK')	text/html	etag:%2293e-494035b64fb80%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/olink.fragid.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/olink.fragid.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:54	2315/2315	---M-Z	200	added ('OK')	text/html	etag:%2290b-494035b64fb80%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/olink.outline.ext.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/olink.outline.ext.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:54	2208/2208	---M-Z	200	added ('OK')	text/html	etag:%228a0-494035b64fb80%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/olink.pubid.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/olink.pubid.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:54	2198/2198	---M-Z	200	added ('OK')	text/html	etag:%22896-494035b64fb80%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/olink.sysid.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/olink.sysid.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:55	2199/2199	---M-Z	200	added ('OK')	text/html	etag:%22897-494035b64fb80%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/olink.resolver.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/olink.resolver.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:55	3089/3089	---M-Z	200	added ('OK')	text/html	etag:%22c11-494035b64fb80%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/collect.xref.targets.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/collect.xref.targets.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:55	3403/3403	---M-Z	200	added ('OK')	text/html	etag:%22d4b-494035b64fb80%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/insert.xref.page.number.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/insert.xref.page.number.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:56	5086/5086	---M-Z	200	added ('OK')	text/html	etag:%2213de-494035b64fb80%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/use.role.as.xrefstyle.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/use.role.as.xrefstyle.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:56	2746/2746	---M-Z	200	added ('OK')	text/html	etag:%22aba-494035b743dc0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/xref.with.number.and.title.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/xref.with.number.and.title.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:56	3202/3202	---M-Z	200	added ('OK')	text/html	etag:%22c82-494035b743dc0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/xref.label-page.separator.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/xref.label-page.separator.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:56	3088/3088	---M-Z	200	added ('OK')	text/html	etag:%22c10-494035b743dc0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/xref.label-title.separator.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/xref.label-title.separator.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:57	3035/3035	---M-Z	200	added ('OK')	text/html	etag:%22bdb-494035b743dc0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/xref.title-page.separator.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/xref.title-page.separator.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:57	2417/2417	---M-Z	200	added ('OK')	text/html	etag:%22971-494035b743dc0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/segmentedlist.as.table.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/segmentedlist.as.table.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:57	4217/4217	---M-Z	200	added ('OK')	text/html	etag:%221079-494035b743dc0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/variablelist.as.table.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/variablelist.as.table.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:58	4119/4119	---M-Z	200	added ('OK')	text/html	etag:%221017-494035b743dc0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/variablelist.term.separator.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/variablelist.term.separator.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
09:21:58	3651/3651	---M-Z	200	added ('OK')	text/html	etag:%22e43-494035b838000%22	http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/variablelist.term.break.after.html	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/doc/html/variablelist.term.break.after.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/doc/html/index.html)
